Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
665,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,archeologia,B+
666,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,ekonomia i finanse,B
667,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,filozofia,B+
668,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,historia,A
669,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,"informatyka techniczna itelekomunikacja",B+
670,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,językoznawstwo,B+
671,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,literaturoznawstwo,A
672,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,matematyka,B+
673,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki biologiczne,B
674,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki chemiczne,B+
675,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki fizyczne,B+
676,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,"nauki o komunikacji społecznej imediach",B
677,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki o kulturze i religii,B+
678,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki o polityce i administracji,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
680,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki prawne,B+
681,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki socjologiczne,B+
682,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,nauki teologiczne,A
683,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,pedagogika,B+
684,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,prawo kanoniczne,A+
685,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,psychologia,A
686,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,filozofia,B+
687,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,historia,B
688,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,"informatyka techniczna itelekomunikacja",B
689,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,inżynieria materiałowa,B+
690,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,inżynieria mechaniczna,B+
691,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,językoznawstwo,B+
692,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,literaturoznawstwo,B+
693,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,matematyka,C
694,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,nauki biologiczne,B
695,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,nauki fizyczne,B+
696,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,"nauki o komunikacji społecznej imediach",B
697,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,nauki o kulturze fizycznej,B
698,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,nauki o kulturze i religii,A
699,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,nauki o polityce i administracji,A
700,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,nauki o Ziemi i środowisku,B+
701,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,nauki prawne,B
702,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,pedagogika,B+
703,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,psychologia,B
704,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,sztuki muzyczne,B
705,Uniwersytet Łódzki,archeologia,B+
706,Uniwersytet Łódzki,ekonomia i finanse,B+
707,Uniwersytet Łódzki,filozofia,A
708,Uniwersytet Łódzki,"geografia społeczno-ekonomiczna igospodarka przestrzenna",B
709,Uniwersytet Łódzki,historia,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
711,Uniwersytet Łódzki,językoznawstwo,A
712,Uniwersytet Łódzki,literaturoznawstwo,B+
713,Uniwersytet Łódzki,matematyka,B+
714,Uniwersytet Łódzki,nauki biologiczne,B+
715,Uniwersytet Łódzki,nauki chemiczne,B
716,Uniwersytet Łódzki,nauki fizyczne,A
717,Uniwersytet Łódzki,"nauki o komunikacji społecznej imediach",B
718,Uniwersytet Łódzki,nauki o kulturze i religii,A
719,Uniwersytet Łódzki,nauki o polityce i administracji,B+
720,Uniwersytet Łódzki,nauki o sztuce,B+
721,Uniwersytet Łódzki,nauki o zarządzaniu i jakości,B+
722,Uniwersytet Łódzki,nauki o Ziemi i środowisku,B+
723,Uniwersytet Łódzki,nauki prawne,B+
724,Uniwersytet Łódzki,nauki socjologiczne,B+
725,Uniwersytet Łódzki,pedagogika,B+
726,Uniwersytet Łódzki,psychologia,B+
727,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,archeologia,A+
728,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,ekonomia i finanse,B+
729,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,filozofia,B
730,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,"geografia społeczno-ekonomiczna igospodarka przestrzenna",B+
731,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,historia,A
732,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,"informatyka techniczna itelekomunikacja",B
733,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,językoznawstwo,B+
734,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,literaturoznawstwo,A
735,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,matematyka,B
736,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki biologiczne,B+
737,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki chemiczne,B+
738,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki fizyczne,A
739,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,"nauki o komunikacji społecznej imediach",A
740,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki o kulturze i religii,A
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
742,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki o zarządzaniu i jakości,B+
743,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki o Ziemi i środowisku,B+
744,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki prawne,A
745,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,nauki socjologiczne,B+
746,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,pedagogika,B+
747,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,psychologia,B+
748,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,sztuki muzyczne,A
749,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,"sztuki plastyczne i konserwacja dziełsztuki",A
750,Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,nauki farmaceutyczne,A
751,Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,nauki medyczne,B+
752,Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,nauki o zdrowiu,A
753,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,nauki farmaceutyczne,B+
754,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,nauki medyczne,B+
755,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,nauki o zdrowiu,B+
756,Uniwersytet Medyczny w Białymstoku,nauki farmaceutyczne,A+
757,Uniwersytet Medyczny w Białymstoku,nauki medyczne,A
758,Uniwersytet Medyczny w Białymstoku,nauki o zdrowiu,A
759,Uniwersytet Medyczny w Lublinie,nauki farmaceutyczne,B+
760,Uniwersytet Medyczny w Lublinie,nauki medyczne,B+
761,Uniwersytet Medyczny w Lublinie,nauki o zdrowiu,B+
762,Uniwersytet Medyczny w Łodzi,nauki farmaceutyczne,B+
763,Uniwersytet Medyczny w Łodzi,nauki medyczne,A
764,Uniwersytet Medyczny w Łodzi,nauki o zdrowiu,A
765,Uniwersytet Mikołaja Kopernika w Toruniu,archeologia,A
766,Uniwersytet Mikołaja Kopernika w Toruniu,astronomia,B+
767,Uniwersytet Mikołaja Kopernika w Toruniu,ekonomia i finanse,A
768,Uniwersytet Mikołaja Kopernika w Toruniu,filozofia,B+
769,Uniwersytet Mikołaja Kopernika w Toruniu,"geografia społeczno-ekonomiczna igospodarka przestrzenna",B+
770,Uniwersytet Mikołaja Kopernika w Toruniu,historia,A
771,Uniwersytet Mikołaja Kopernika w Toruniu,językoznawstwo,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
773,Uniwersytet Mikołaja Kopernika w Toruniu,matematyka,A
774,Uniwersytet Mikołaja Kopernika w Toruniu,nauki biologiczne,B+
775,Uniwersytet Mikołaja Kopernika w Toruniu,nauki chemiczne,B+
776,Uniwersytet Mikołaja Kopernika w Toruniu,nauki farmaceutyczne,B+
777,Uniwersytet Mikołaja Kopernika w Toruniu,nauki fizyczne,A
778,Uniwersytet Mikołaja Kopernika w Toruniu,nauki medyczne,B+
779,Uniwersytet Mikołaja Kopernika w Toruniu,nauki o bezpieczeństwie,B+
780,Uniwersytet Mikołaja Kopernika w Toruniu,"nauki o komunikacji społecznej imediach",B+
781,Uniwersytet Mikołaja Kopernika w Toruniu,nauki o kulturze i religii,B+
782,Uniwersytet Mikołaja Kopernika w Toruniu,nauki o polityce i administracji,A
783,Uniwersytet Mikołaja Kopernika w Toruniu,nauki o sztuce,A
784,Uniwersytet Mikołaja Kopernika w Toruniu,nauki o zarządzaniu i jakości,A
785,Uniwersytet Mikołaja Kopernika w Toruniu,nauki o zdrowiu,B+
786,Uniwersytet Mikołaja Kopernika w Toruniu,nauki o Ziemi i środowisku,B+
787,Uniwersytet Mikołaja Kopernika w Toruniu,nauki prawne,A
788,Uniwersytet Mikołaja Kopernika w Toruniu,nauki socjologiczne,B+
789,Uniwersytet Mikołaja Kopernika w Toruniu,nauki teologiczne,A
790,Uniwersytet Mikołaja Kopernika w Toruniu,pedagogika,A
791,Uniwersytet Mikołaja Kopernika w Toruniu,psychologia,B+
792,Uniwersytet Mikołaja Kopernika w Toruniu,"sztuki plastyczne i konserwacja dziełsztuki",A
793,Uniwersytet Mikołaja Kopernika w Toruniu,weterynaria,B
794,Uniwersytet Morski w Gdyni,"automatyka, elektronika ielektrotechnika",B+
795,Uniwersytet Morski w Gdyni,inżynieria lądowa i transport,B+
796,Uniwersytet Morski w Gdyni,inżynieria mechaniczna,B
797,Uniwersytet Morski w Gdyni,nauki o zarządzaniu i jakości,B+
798,Uniwersytet Morski w Gdyni,nauki o Ziemi i środowisku,B+
799,Uniwersytet Muzyczny Fryderyka Chopina w Warszawie,sztuki muzyczne,A+
800,Uniwersytet Opolski,ekonomia i finanse,B+
801,Uniwersytet Opolski,historia,B+
802,Uniwersytet Opolski,informatyka,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
804,Uniwersytet Opolski,językoznawstwo,A
805,Uniwersytet Opolski,literaturoznawstwo,A
806,Uniwersytet Opolski,nauki biologiczne,B+
807,Uniwersytet Opolski,nauki chemiczne,B+
808,Uniwersytet Opolski,nauki fizyczne,B+
809,Uniwersytet Opolski,nauki medyczne,B+
810,Uniwersytet Opolski,nauki o polityce i administracji,B+
811,Uniwersytet Opolski,nauki o zdrowiu,A
812,Uniwersytet Opolski,nauki prawne,B+
813,Uniwersytet Opolski,nauki teologiczne,A
814,Uniwersytet Opolski,pedagogika,B+
815,Uniwersytet Opolski,psychologia,A
816,Uniwersytet Opolski,"sztuki plastyczne i konserwacja dziełsztuki",B
817,Uniwersytet Papieski Jana Pawła II w Krakowie,filozofia,B+
818,Uniwersytet Papieski Jana Pawła II w Krakowie,historia,B+
819,Uniwersytet Papieski Jana Pawła II w Krakowie,"nauki o komunikacji społecznej imediach",B
820,Uniwersytet Papieski Jana Pawła II w Krakowie,nauki o sztuce,B+
821,Uniwersytet Papieski Jana Pawła II w Krakowie,nauki socjologiczne,B
822,Uniwersytet Papieski Jana Pawła II w Krakowie,nauki teologiczne,B+
823,Uniwersytet Papieski Jana Pawła II w Krakowie,prawo kanoniczne,A
824,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",ekonomia i finanse,B+
825,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",filozofia,B+
826,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie","geografia społeczno-ekonomiczna igospodarka przestrzenna",B+
827,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",historia,B+
828,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie","informatyka techniczna itelekomunikacja",B+
829,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",inżynieria materiałowa,B
830,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",językoznawstwo,B+
831,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",literaturoznawstwo,B+
832,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",matematyka,B+
833,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",nauki biologiczne,B
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
835,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",nauki o bezpieczeństwie,B+
836,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie","nauki o komunikacji społecznej imediach",B+
837,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",nauki o polityce i administracji,B+
838,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",nauki o sztuce,B+
839,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",nauki o Ziemi i środowisku,B+
840,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",nauki prawne,B
841,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",nauki socjologiczne,B
842,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",pedagogika,B+
843,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie",psychologia,B
844,"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej wKrakowie","sztuki plastyczne i konserwacja dziełsztuki",B+
845,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,historia,B+
846,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,informatyka,C
847,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,językoznawstwo,B
848,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,literaturoznawstwo,B
849,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,matematyka,B+
850,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,nauki biologiczne,B+
851,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,nauki chemiczne,B
852,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,nauki o bezpieczeństwie,B+
853,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,nauki o polityce i administracji,B
854,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,nauki o zarządzaniu i jakości,B+
855,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,nauki o zdrowiu,B+
856,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,pedagogika,B+
857,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,rolnictwo i ogrodnictwo,B
858,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,zootechnika i rybactwo,B
859,Uniwersytet Przyrodniczy w Lublinie,inżynieria mechaniczna,B+
860,Uniwersytet Przyrodniczy w Lublinie,"inżynieria środowiska, górnictwo ienergetyka",A
861,Uniwersytet Przyrodniczy w Lublinie,nauki biologiczne,B+
862,Uniwersytet Przyrodniczy w Lublinie,rolnictwo i ogrodnictwo,B+
863,Uniwersytet Przyrodniczy w Lublinie,technologia żywności i żywienia,B+
864,Uniwersytet Przyrodniczy w Lublinie,weterynaria,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
866,Uniwersytet Przyrodniczy w Poznaniu,ekonomia i finanse,B+
867,Uniwersytet Przyrodniczy w Poznaniu,inżynieria mechaniczna,B+
868,Uniwersytet Przyrodniczy w Poznaniu,"inżynieria środowiska, górnictwo ienergetyka",B
869,Uniwersytet Przyrodniczy w Poznaniu,nauki biologiczne,A
870,Uniwersytet Przyrodniczy w Poznaniu,nauki leśne,B+
871,Uniwersytet Przyrodniczy w Poznaniu,rolnictwo i ogrodnictwo,B+
872,Uniwersytet Przyrodniczy w Poznaniu,technologia żywności i żywienia,A+
873,Uniwersytet Przyrodniczy w Poznaniu,weterynaria,A
874,Uniwersytet Przyrodniczy w Poznaniu,zootechnika i rybactwo,A+
875,Uniwersytet Przyrodniczy we Wrocławiu,"geografia społeczno-ekonomiczna igospodarka przestrzenna",A
876,Uniwersytet Przyrodniczy we Wrocławiu,inżynieria lądowa i transport,A
877,Uniwersytet Przyrodniczy we Wrocławiu,"inżynieria środowiska, górnictwo ienergetyka",B+
878,Uniwersytet Przyrodniczy we Wrocławiu,nauki biologiczne,B+
879,Uniwersytet Przyrodniczy we Wrocławiu,rolnictwo i ogrodnictwo,B+
880,Uniwersytet Przyrodniczy we Wrocławiu,technologia żywności i żywienia,A+
881,Uniwersytet Przyrodniczy we Wrocławiu,weterynaria,B+
882,Uniwersytet Przyrodniczy we Wrocławiu,zootechnika i rybactwo,B+
883,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,ekonomia i finanse,B+
884,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,inżynieria lądowa i transport,B
885,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,inżynieria mechaniczna,B+
886,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,"inżynieria środowiska, górnictwo ienergetyka",B
887,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,matematyka,B+
888,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,nauki biologiczne,B+
889,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,nauki leśne,A+
890,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,nauki o zarządzaniu i jakości,B+
891,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,rolnictwo i ogrodnictwo,B+
892,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,technologia żywności i żywienia,B+
893,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,weterynaria,B+
894,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,zootechnika i rybactwo,A
895,Uniwersytet Rzeszowski,archeologia,A
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
897,Uniwersytet Rzeszowski,filozofia,A
898,Uniwersytet Rzeszowski,historia,B+
899,Uniwersytet Rzeszowski,"informatyka techniczna itelekomunikacja",A
900,Uniwersytet Rzeszowski,inżynieria materiałowa,B+
901,Uniwersytet Rzeszowski,językoznawstwo,B+
902,Uniwersytet Rzeszowski,literaturoznawstwo,B+
903,Uniwersytet Rzeszowski,matematyka,B+
904,Uniwersytet Rzeszowski,nauki biologiczne,B+
905,Uniwersytet Rzeszowski,nauki fizyczne,A
906,Uniwersytet Rzeszowski,nauki medyczne,A
907,Uniwersytet Rzeszowski,nauki o kulturze fizycznej,B+
908,Uniwersytet Rzeszowski,nauki o polityce i administracji,B+
909,Uniwersytet Rzeszowski,nauki o zdrowiu,B+
910,Uniwersytet Rzeszowski,nauki prawne,B+
911,Uniwersytet Rzeszowski,nauki socjologiczne,B+
912,Uniwersytet Rzeszowski,pedagogika,B+
913,Uniwersytet Rzeszowski,rolnictwo i ogrodnictwo,B+
914,Uniwersytet Rzeszowski,sztuki muzyczne,B
915,Uniwersytet Rzeszowski,"sztuki plastyczne i konserwacja dziełsztuki",A
916,Uniwersytet Rzeszowski,technologia żywności i żywienia,B+
917,Uniwersytet Szczeciński,ekonomia i finanse,B+
918,Uniwersytet Szczeciński,filozofia,B+
919,Uniwersytet Szczeciński,"geografia społeczno-ekonomiczna igospodarka przestrzenna",B+
920,Uniwersytet Szczeciński,historia,A
921,Uniwersytet Szczeciński,językoznawstwo,B+
922,Uniwersytet Szczeciński,literaturoznawstwo,B+
923,Uniwersytet Szczeciński,matematyka,B+
924,Uniwersytet Szczeciński,nauki biologiczne,B+
925,Uniwersytet Szczeciński,nauki fizyczne,A
926,Uniwersytet Szczeciński,nauki o kulturze fizycznej,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
928,Uniwersytet Szczeciński,nauki o zarządzaniu i jakości,B+
929,Uniwersytet Szczeciński,nauki o Ziemi i środowisku,B+
930,Uniwersytet Szczeciński,nauki prawne,A
931,Uniwersytet Szczeciński,nauki socjologiczne,B+
932,Uniwersytet Szczeciński,nauki teologiczne,B+
933,Uniwersytet Szczeciński,pedagogika,B+
934,Uniwersytet Szczeciński,psychologia,B
935,Uniwersytet Śląski w Katowicach,filozofia,B+
936,Uniwersytet Śląski w Katowicach,"geografia społeczno-ekonomiczna igospodarka przestrzenna",B+
937,Uniwersytet Śląski w Katowicach,historia,B+
938,Uniwersytet Śląski w Katowicach,informatyka,B+
939,Uniwersytet Śląski w Katowicach,inżynieria biomedyczna,B+
940,Uniwersytet Śląski w Katowicach,inżynieria materiałowa,B+
941,Uniwersytet Śląski w Katowicach,językoznawstwo,B+
942,Uniwersytet Śląski w Katowicach,literaturoznawstwo,A
943,Uniwersytet Śląski w Katowicach,matematyka,B+
944,Uniwersytet Śląski w Katowicach,nauki biologiczne,B+
945,Uniwersytet Śląski w Katowicach,nauki chemiczne,A
946,Uniwersytet Śląski w Katowicach,nauki fizyczne,A
947,Uniwersytet Śląski w Katowicach,"nauki o komunikacji społecznej imediach",B+
948,Uniwersytet Śląski w Katowicach,nauki o kulturze i religii,A
949,Uniwersytet Śląski w Katowicach,nauki o polityce i administracji,A+
950,Uniwersytet Śląski w Katowicach,nauki o sztuce,A
951,Uniwersytet Śląski w Katowicach,nauki o Ziemi i środowisku,B+
952,Uniwersytet Śląski w Katowicach,nauki prawne,A
953,Uniwersytet Śląski w Katowicach,nauki socjologiczne,B
954,Uniwersytet Śląski w Katowicach,nauki teologiczne,B+
955,Uniwersytet Śląski w Katowicach,pedagogika,B+
956,Uniwersytet Śląski w Katowicach,psychologia,B+
957,Uniwersytet Śląski w Katowicach,sztuki filmowe i teatralne,A
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
959,Uniwersytet Śląski w Katowicach,"sztuki plastyczne i konserwacja dziełsztuki",B
960,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu","automatyka, elektronika ielektrotechnika",B+
961,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu",ekonomia i finanse,B+
962,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu",inżynieria chemiczna,B
963,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu",inżynieria lądowa i transport,B
964,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu",inżynieria mechaniczna,B+
965,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu",nauki o zarządzaniu i jakości,B+
966,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu",nauki prawne,B+
967,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu",pedagogika,B+
968,"Uniwersytet Technologiczno-Humanistyczny im. KazimierzaPułaskiego w Radomiu","sztuki plastyczne i konserwacja dziełsztuki",B
969,Uniwersytet w Białymstoku,ekonomia i finanse,B+
970,Uniwersytet w Białymstoku,filozofia,B+
971,Uniwersytet w Białymstoku,historia,A
972,Uniwersytet w Białymstoku,informatyka,B+
973,Uniwersytet w Białymstoku,językoznawstwo,B+
974,Uniwersytet w Białymstoku,literaturoznawstwo,B+
975,Uniwersytet w Białymstoku,matematyka,B+
976,Uniwersytet w Białymstoku,nauki biologiczne,B
977,Uniwersytet w Białymstoku,nauki chemiczne,B+
978,Uniwersytet w Białymstoku,nauki fizyczne,B+
979,Uniwersytet w Białymstoku,nauki o kulturze i religii,B
980,Uniwersytet w Białymstoku,nauki o zarządzaniu i jakości,B
981,Uniwersytet w Białymstoku,nauki prawne,A+
982,Uniwersytet w Białymstoku,nauki socjologiczne,B
983,Uniwersytet w Białymstoku,pedagogika,B+
984,Uniwersytet Warmińsko-Mazurski w Olsztynie,ekonomia i finanse,B+
985,Uniwersytet Warmińsko-Mazurski w Olsztynie,filozofia,B+
986,Uniwersytet Warmińsko-Mazurski w Olsztynie,"geografia społeczno-ekonomiczna igospodarka przestrzenna",A
987,Uniwersytet Warmińsko-Mazurski w Olsztynie,historia,B+
988,Uniwersytet Warmińsko-Mazurski w Olsztynie,inżynieria lądowa i transport,B+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
990,Uniwersytet Warmińsko-Mazurski w Olsztynie,"inżynieria środowiska, górnictwo ienergetyka",B+
991,Uniwersytet Warmińsko-Mazurski w Olsztynie,językoznawstwo,A
992,Uniwersytet Warmińsko-Mazurski w Olsztynie,literaturoznawstwo,B+
993,Uniwersytet Warmińsko-Mazurski w Olsztynie,matematyka,B+
994,Uniwersytet Warmińsko-Mazurski w Olsztynie,nauki biologiczne,B+
995,Uniwersytet Warmińsko-Mazurski w Olsztynie,nauki medyczne,B+
996,Uniwersytet Warmińsko-Mazurski w Olsztynie,"nauki o komunikacji społecznej imediach",B+
997,Uniwersytet Warmińsko-Mazurski w Olsztynie,nauki o polityce i administracji,B+
998,Uniwersytet Warmińsko-Mazurski w Olsztynie,nauki o zarządzaniu i jakości,B+
999,Uniwersytet Warmińsko-Mazurski w Olsztynie,nauki prawne,B+
1000,Uniwersytet Warmińsko-Mazurski w Olsztynie,nauki teologiczne,A
1001,Uniwersytet Warmińsko-Mazurski w Olsztynie,pedagogika,A
1002,Uniwersytet Warmińsko-Mazurski w Olsztynie,rolnictwo i ogrodnictwo,B+
1003,Uniwersytet Warmińsko-Mazurski w Olsztynie,sztuki muzyczne,B+
1004,Uniwersytet Warmińsko-Mazurski w Olsztynie,"sztuki plastyczne i konserwacja dziełsztuki",A
1005,Uniwersytet Warmińsko-Mazurski w Olsztynie,technologia żywności i żywienia,B+
1006,Uniwersytet Warmińsko-Mazurski w Olsztynie,weterynaria,A
1007,Uniwersytet Warmińsko-Mazurski w Olsztynie,zootechnika i rybactwo,B+
1008,Uniwersytet Warszawski,archeologia,A
1009,Uniwersytet Warszawski,astronomia,A+
1010,Uniwersytet Warszawski,ekonomia i finanse,A
1011,Uniwersytet Warszawski,filozofia,A
1012,Uniwersytet Warszawski,"geografia społeczno-ekonomiczna igospodarka przestrzenna",A
1013,Uniwersytet Warszawski,historia,A+
1014,Uniwersytet Warszawski,informatyka,A+
1015,Uniwersytet Warszawski,językoznawstwo,A
1016,Uniwersytet Warszawski,literaturoznawstwo,A
1017,Uniwersytet Warszawski,matematyka,A+
1018,Uniwersytet Warszawski,nauki biologiczne,B+
1019,Uniwersytet Warszawski,nauki chemiczne,A+
Lp.,Nazwa Podmiotu,Dyscyplina,Kategoria naukowa
1021,Uniwersytet Warszawski,nauki o bezpieczeństwie,A+
1022,Uniwersytet Warszawski,"nauki o komunikacji społecznej imediach",B+
1023,Uniwersytet Warszawski,nauki o kulturze i religii,B+
1024,Uniwersytet Warszawski,nauki o polityce i administracji,B+
